feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
-0.006187295512745238,-0.0038513115881218148,-0.008945857369588694,-0.018088432284910756,0.011465294388843451,0.016000033175640332,-0.001930087752363395,-7.008447843111165e-05,0.0068165493252744114,-0.011238395635057593,-0.006229442777978994,-0.006667173186095384,675.3513188395533
-0.014249115478597675,-0.009764143107097977,-0.005179160111986128,0.008747730789374795,0.0070156260188603,0.012082804343417092,-0.002159500106883967,0.01571879214791545,0.0035075069266491546,-0.0077626991408423,0.0053162193708783485,0.015118515072240267,677.0398140289846
-0.007272438937154295,0.003330929848854694,-0.006011796869391803,0.010912901984721531,0.00784227821207575,-0.005148560367696981,-0.0022468927038969523,0.004737716318821986,0.009801829397843733,-0.0049420083275557615,0.00010436556334039355,-0.004770458463043265,675.0103361854567
-0.002759506303702427,0.007250343976351695,-0.00453901191546738,-0.00966693361208986,0.013005046521614208,0.012312920748917402,-0.002201889036299593,-0.007987343446078163,0.004220372010419354,-0.002538759942637208,-0.008548360117412782,-0.012530292396629868,675.2578226167019
-0.007492733939929073,-0.004254031256029575,0.004205171620545697,0.0001885511051871949,-0.0007351090442252055,0.0032749057769057774,-0.002237950127966756,-0.0005175398504976124,0.010429479876229759,-0.015628212086928238,-0.0026804628035431524,0.006562179045869962,674.9044162659573
-0.0017199851975060554,0.00016081505358193546,-0.005561500123611347,0.006468503211435282,0.008080218815066103,-0.004299721995568449,-0.007986705096157046,-0.008420945906609249,-0.0031613222762198316,0.009756698979525377,-0.0037919776895455936,0.0006317373760364683,673.8362571119086
0.011839507845806684,-0.006520715451995917,0.002249261840337067,-0.006459822809452204,-0.0007086788102545724,-0.009856564741901748,-0.017808271251178915,-0.0001388328429577999,9.515818336449922e-05,-0.001090121197758729,0.0003885662852650955,0.006771660000693741,672.9445611067849
0.0028289209624325156,0.0015964548143626719,0.0036140498024449944,-0.010561685492883484,0.0004331493480997489,-0.0017777047358206973,0.0026112449448283813,0.005869283822748578,-0.0029090961920855167,0.007764877164224164,0.017392425493732912,0.002701607673532934,675.3815038119859
0.003969896495251882,-0.0019565887528650663,-0.005137055116756051,-0.018128543851228314,-0.005867140511245367,-0.002382814278811641,-0.01298698765407465,-0.007364740677874658,-0.0023969681161644545,0.00852316614074276,-0.004839162662607671,-0.009769872796995966,673.4763612533156
0.006780492108638884,-0.0006117548755174602,0.002800410055201277,0.008529156053264923,-0.008349294905944877,-0.01121065210699426,-0.005988783842517084,-0.007606567956255145,-0.0007637299420341049,0.0049627439306694264,-0.0034459043526771033,-0.0020852148223034083,672.9206080073972
-0.015222166277442854,-0.0022008705718403487,0.00552727750408372,-0.014132305622516323,0.012503410838356373,0.003448862952664534,-0.0069786232173639565,-0.00819831954119468,-0.0030845136211703726,0.0074139066658419185,-0.005325260441693768,-0.00573430817331601,674.8698802731982
-0.0025232885759865955,0.0020880690935796745,-0.0073523747774436685,0.013391665555180232,0.0041119563979508215,-0.00341713945025572,0.0022285244791713107,-0.01800647980348013,0.01095323113923306,-0.006833038592354294,0.008023483104671525,0.003161349714209,672.9904028788807
0.012328675756770258,0.007825111796194082,-0.007653335966543129,-0.0007574111640952051,-0.004783458527161201,0.0003570142960456938,0.003131190853683135,-0.0011525619395093122,-0.008352237165244138,-0.010113937689795956,-0.0033433767880682165,0.002787005029144487,675.6013831304045
-0.016641746407347356,0.01308624298203638,0.007793109867499442,-0.002351290351439987,0.0005838292646481721,0.009787067861208682,0.002075186134967572,-0.008005193759887426,-0.0015050185217653127,0.015301371304479719,-0.0032879036052474494,0.0006995572738963641,675.5388496849183
0.006154889377269698,0.0014169474225939882,-0.0019614280304847092,0.028709964212243085,-0.013355807529766386,-0.01093480422548478,-0.002730173859626928,-0.00043985803608860113,-0.001099917279174456,0.014203070646555519,-0.0005423222904383304,-0.011647373232299238,674.3608655200942
0.006782452519700577,-0.005989818463408163,0.003659964562030395,0.0016442744666688267,-0.015817145058234998,0.006471855986252635,0.0093100333216792,-0.0070736132493515545,0.010077748813692755,-0.01192482550494806,-0.003683789028547229,0.0025474276005326437,674.8661031431368
0.0004111183241346069,-0.0009085018312532244,0.0005292266222774059,-0.0027061222096227636,-0.007951836151678805,-0.00737033930277145,-0.006142648447246643,-0.003468813833788098,-0.0032206776578716304,0.005126091285480274,-0.005504934757929449,-0.0031028144638162946,672.8921192425032
0.00660740495674602,-0.00048156450142953903,0.0031509563728797673,0.0007674415302502353,0.00392223063488243,-0.003978581626554193,-0.007200964304389162,-0.00950940427472291,-0.02117019072597165,0.01649435487930243,-0.005005219211388123,-0.0030817887865163106,674.2429541063242
-0.0023742489409557476,0.016449410747970527,-0.0033036195551517586,0.0061789434810406415,6.41667067288773e-05,-0.010679414262962922,0.003030951005661573,-0.0126244523546574,0.0007787662839724654,0.00669252238343311,0.007575896906300998,-0.0031561369620994933,673.4148734449583
0.00661615650252895,-0.010741736436266277,-0.00815512522073501,4.235455366566832e-05,-0.0076455620579626024,-0.012661814997012608,0.008564982151654549,0.010366495274907506,-0.007376436854054697,-0.011789572147117003,0.017211262429521337,0.008556464920972843,675.0538862537487
0.006220223410803992,0.011057760181937316,0.006824679795131516,-0.013178447029813526,0.008805716040146416,0.0032531073366913795,0.0017698937935633312,0.003683481940441228,-0.002093626840871489,0.004109472781928175,-0.01588509862162609,0.009278399599550275,675.9354168762767
0.000990638435234545,-0.005492126780241981,0.0004089170091512838,0.003092054846650687,0.0027880269489878413,0.003872849704556253,0.005893092313119657,0.0046682610403312765,0.0008732147105426095,0.00015429965820335805,-0.0052092164680619816,-0.007780067730603,675.1737684829849
0.0011375437769816016,0.0031008785954696467,-0.0017812751349160587,-0.012080955009200225,0.001954533955106543,-0.02255502852225355,0.009907555564645414,-0.007032339450556557,0.005009187057545164,-0.008566949523092147,0.00134501597204067,0.011182169667012257,673.6576891023605
-0.0012603220785752187,0.0004924255539352865,-0.0003770085683725541,-0.009443075547068493,0.009669111570470044,0.013382568158596777,0.009513057035761512,0.00902488882783013,0.008283223030899976,-0.01654805038758246,-0.005224344352098727,-0.006088938988949723,677.6491007605235
-0.0004378323989452877,-0.005186471953009969,0.00521460310751335,0.012888687188904943,0.005907891884598181,-0.0056761055538320036,0.00022037849050428337,-0.007566333096210718,-0.001628130936592329,0.003900760856912233,0.009003694245370428,-0.004052042704309754,673.9308790999739
-0.006462739252168123,-0.0020502983620504073,0.0009538195311800399,0.00027977392483345,-0.006863517509378834,0.011317783707444358,0.004021258696110379,-0.0012382676585315213,0.01846496693758891,-0.0025963363984795743,-0.012373452978646851,0.010141537216388248,675.958614162449
0.007301430203823587,-0.004597602914614349,-0.003878248853576558,-0.0008595679338771705,0.0012199358597998037,-0.008557419145169904,0.011688633341431108,-0.012501618781988345,0.004899103032776156,0.003532776874991568,0.003946385485685518,0.006992348932589305,674.352363552964
0.006357710698697218,-0.003614642638006356,0.005758465859101998,-0.0026182911163533593,-0.004960285258294794,0.0032050324075958924,0.0043105468073750255,-0.006568092992235327,0.01673576984478002,0.02415475806085618,0.005141445291527626,0.018293920958344784,674.0752435943082
-0.0029098451619956073,5.739967069357227e-05,-0.013351708878831966,0.006086966705338328,0.012929058918269705,-0.006743268780514273,0.004863453750466908,-0.0015196369013563496,0.0014582407310175791,-0.01094544343121425,0.007744477645139627,0.0005258921094594879,674.6505406887329
-0.0009660435386754104,-0.0036679282853476457,0.004012960568745204,0.006920798237583938,-0.011159700193198419,-0.006020297182862953,-0.00709281071994108,-0.004509249182719595,-0.005281087365468951,-0.0016807757334519164,-0.003099092806820664,-0.004192292823902326,673.4469951572695
-0.0022000840504825003,0.004033556615148042,0.007668488594440226,0.004961452883601695,-0.0008763837677734517,-0.007593613069438947,0.006834981613770358,-0.00879633025844819,0.0018843129510135942,0.009042088423702018,-0.011857503945488752,0.011964758419634472,673.3476714806238
-0.0024790183551068683,0.0075631205714358045,0.0011558988083599235,0.0021043252862165697,-0.006169077562196251,-0.005053651156237747,-0.0017864860874431021,-0.015059761289017549,0.011529918768652354,-0.008202567780117508,0.004036438221745328,0.015397001094286145,673.4032134791324
0.007481126850568084,0.005866671590533313,-0.0054827655757087425,-0.005147619469734067,-0.007946567155320503,-0.004913420994269487,-0.0018301027384120755,-0.00574266910148241,-0.008475187777684134,0.00798839164160406,0.0002553924518819013,0.009268780678082837,673.4703237876458
0.0007690973271233682,0.003180398723229498,0.004039862080501417,0.0022567451060670637,0.013421311897143677,-0.0012878379804364321,-0.0029055361355071014,0.013835024371358444,-0.007754273713171375,-0.007333793508509485,0.0006733731190320703,0.003619925615588774,676.5941426123399
0.0066615213170770175,-0.0013089280948514047,-0.0018658683527463921,0.0011267747578646878,-0.010739366629181894,-0.0036435370520741584,-0.00948657724799742,0.003528551994587532,-0.0002148916047675802,-0.01041126939405202,-0.002000828399952313,0.0009469134647339726,674.355948482709
-0.005661517090653966,-0.011139526720850753,0.006927594126876398,-0.017227705908104223,-0.009446639234771154,0.008013880276933947,0.020728288934975816,-0.00716301565382949,0.0032381859605169344,-0.013141395869533619,-0.001599614721392812,0.009880511526536536,676.1513606085169
0.005437058706662398,-0.0064768856411850555,0.004651701491694455,-0.008708938213632328,-0.01193309885612696,0.015889073715299,0.009848429441227054,-0.005619779422734689,-0.0068072562036720725,0.01343015061471128,0.0015047310789842205,-0.004157769471308699,675.6819763452438
0.009373317755060558,0.01251480565133487,-0.0027127587663258236,-0.005901244935368595,-0.0131840380440592,-0.004183371889408654,-0.0035604529662569794,0.007660428501169337,0.00044895914365934996,0.000657389088290114,0.0012513878399015043,-0.002923086154732863,674.8168851440684
-0.011627270677094894,0.008652998408842913,0.0013431832572860399,-0.010942168215835865,8.000903426204296e-05,0.004363462176905882,0.0024204665532482077,-0.00928359091947867,0.0055939949934174695,0.011133713022176342,0.0028387596589940635,0.018401690451711198,674.9517234586857
0.0012212061686735886,-0.006749523808424862,-0.006719942461967288,0.008273923357604884,-0.016148284814440837,0.002270874173684778,-0.016825176279616487,-0.005719439722791843,0.005946444763704923,0.0025936376755917195,0.0008449749797972595,-0.0055258828155640505,672.4653383721493
-0.010355628293159494,0.00848838279635279,0.0024862851112380457,0.009270080635383907,0.014371256983235927,0.01126317442222781,-0.005812144048054232,0.007788221107797323,0.004576134568365386,0.00019078102583718824,-0.012345616936197446,-0.008750596736141529,675.7709628998587
0.0023567011872205517,-0.011744663430077996,0.002015266828344844,-0.0037165693312131176,0.008726727775528435,-0.0007939311662994743,-0.008979783597074204,-0.00406145286008137,0.003993257733397543,0.003387923343828604,-0.003120798427420492,-0.010209256177228144,674.576872566994
-0.0034014827072578386,0.00356953105135422,-0.004847082818537926,-0.004043029848199311,-0.002845782801645338,0.003343522307394561,-0.01235657619882517,-0.008257896268395699,-0.007657151406374086,0.0050477403837955095,0.004260435136998589,0.015170577669395316,674.1803951262261
-0.0034789358749361867,-0.006231162865170585,-0.003176586028814007,-0.00429167570099515,0.008487549260876002,-0.008324293680402432,0.005931265239024052,0.0015537513634289487,-0.0017919262170863386,-0.0017867815385041348,0.004187993092205638,0.009628274947370263,675.3763102674043
-0.0032383727907836137,-0.006508676407905688,-0.013718937649909665,0.0012495944702261418,-7.266396093792186e-05,0.0008576115026832969,0.0038107091498082606,0.008277260190846144,0.0033911569759018847,-0.0036115473439694277,0.0038766274797727355,-0.004536520131569994,675.9925091035798
0.002199822223646386,-0.0017236778049488078,0.01095585131475001,-0.000854081539535907,0.007972046868800766,0.01473691085793269,-0.0003595236115712907,-0.010160276338485059,0.005174907674843562,0.0022167075972232392,-0.0053621257585499404,-0.011314190189606234,675.0396740669563
-0.0035989061850198478,-0.014497362432540592,-0.0037232522301825968,-0.00493918663325786,0.01223620934264514,-0.0010448877187343778,-0.017531350489159436,0.008912192630285073,0.008742557465595633,-0.008567719144349216,-0.006132604456365921,-0.001137910417440221,674.9859094385976
-0.00034584882811193607,0.016250171078148544,0.002515220746156543,0.005625969924075149,-0.005464835744106305,-0.006385179502706231,-0.0017846628356017664,-0.008338287792988145,0.004046882747159431,-0.009352863482822084,0.0024551535618546824,0.005744492201155248,673.5885290107
-0.010732179862940068,-0.0047528824661402964,0.0009192333058920244,-0.029601689548033733,0.01247201752320826,0.0014868173104711534,-0.007598949654596414,0.012970897723884859,-0.011617774969441068,-0.0006877432121012697,-0.01081482493526065,-0.006676592532618524,675.4425976037497
0.0037487335551301387,0.006440637601586818,-0.006548902443373062,0.01259643949081154,-0.010257269936519823,0.005092575726540128,0.0011518855150793555,0.006084989429774392,0.014272418889634696,0.007472580863457837,0.005153067980703621,0.0021891722204191687,675.9395345818838
-0.006558823836927606,-0.007330782812348329,-0.013012597598483583,0.011639178281193504,0.00485176149929821,-0.0019505516059746917,-0.009045609578943776,0.0002477206301248073,-0.005475736643550153,-0.008712182218612766,0.005440080704575216,-0.0005802384693549672,674.0252010419127
-0.0008034033159012421,-0.0031548391271051363,-0.006251038817745933,-0.00662199645421455,-0.00730305765748204,0.013767543457502475,-0.01075071139861997,0.014988472724140956,0.013349996595179844,-0.00849108608251849,-0.0010647396453341874,0.02121459095764444,677.0395814895626
0.003849268442408914,-0.004562607095452463,0.005314521823899609,0.0021527854484056307,0.004938484468316979,0.011235918741083258,-0.0011431509329352765,-0.0048770118599283825,0.002806372619461277,0.0011253746016246307,0.008051718315335493,0.001382276806210354,675.5780609961536
-0.004182531754441643,-0.008259520495706862,-0.005561767844797801,-0.002386695624215323,0.0024810909855421024,0.0006133636288838358,-0.011490618355624746,-0.0036798205721156134,0.006406368165286085,-0.009022994870212964,-0.0007950923948099783,0.0061145372074441024,673.5393113014642
0.01563250083141936,0.01036085187783437,0.0006677449348469989,-0.0008800857971512721,-0.006838587360197148,0.0024727937669535125,0.0007682141874864407,0.0071639716786101705,-0.005864352641411949,0.00666562205471943,0.004329606621141796,-0.008896059924212184,675.4306929931681
-0.005839752877104521,0.004996732333143812,-0.00021385118439507688,-0.007607228609171698,0.02004112106795478,0.004477203590356564,-0.007370821390234106,0.008195481079566889,-0.013719943948228003,-0.010198287882990011,-0.002155752989678727,-0.006965507773143369,675.857156861691
-0.0058872982981827285,0.005578386361604406,0.0019568251660514674,0.003910620200263123,-0.002282971406478381,-0.0010366663653193589,-0.01527464132577543,-0.0002627085190036911,0.006727184824465353,-0.002253247532658899,-0.011569223214788696,-0.015519704036836343,674.224793959294
-0.00893306006297923,0.006034113083409089,0.0010335835240021583,0.0038234055013408844,-0.0025330047712889023,-0.005111926764200894,-0.008533611447736589,-0.011084494007857982,-0.004919146066181842,0.00949706740344951,-0.001504899639985805,0.006472837671274045,673.2069535765542
-0.005938707545192904,-0.0055330354126916755,0.010520439366747894,0.004829762050639548,0.003867907584656729,-0.0004270987337059995,-0.019659262722048654,-0.012370670640910448,-0.004432451343465765,-0.0025289583597468044,-0.006428957943099848,-0.0009536717841506513,672.018745864886
-0.0036940012069915547,0.0019106165549390905,0.0018350032750426618,0.00940908248404311,-0.00045706393679633827,-0.004624609511142309,-0.012209575443534246,0.003410694509041204,0.016719544241581345,0.0004272073117349029,-0.005626619065544078,-0.0027048409579408976,674.3158785654307
-0.0009509816844595691,-0.008576776807947061,0.00594582724037283,-0.0064389592297306175,0.008092194471698526,-0.003286767179776444,0.001650923932697537,-0.0009830266596083216,-0.004131354424137829,0.0028209855745025573,-0.006815238195740071,0.008125661045500016,675.8841903465877
-0.00012339938175355032,-0.016646338995394323,-0.0006532468671909497,-0.0024209876776573962,-0.00487099515946936,-0.006356702918223536,-0.00793717485123552,-0.0058964627047162705,-0.0010337324780177657,-0.0035822376829764695,-0.015499160558701135,-0.014831985822791431,672.9598099079582
-0.004518624275969322,-0.005540866925817327,-0.0013172107045220178,-0.0011503468279508349,-0.0024593524513292597,0.00365570523714738,0.008279060065206014,0.0073661507581523,-0.004841143465790763,0.004857570596365926,0.010102591726475398,0.0017314780794996543,676.5706260709358
0.0013380013345204564,0.005658812268137357,5.282941502519502e-05,-0.008906693488952263,-0.001147375586091468,-0.008424062904870376,0.005706382668638881,-0.011610677121720892,-0.013492439138928919,0.012854625324911832,0.0049573839631392854,0.002915089385335481,674.364273442781
-0.004216179498168445,-0.0008777113077350418,-0.0017681766337731529,0.0014301913348892888,0.0040682607084750085,-0.004704476235742934,-0.004135133601980143,-0.009329294247801672,-0.0011913435271122656,0.005861609489056851,-0.006769651767018593,0.007206770148778063,673.5064923271254
-0.012794071076358795,-0.00684826551107048,-0.006177464286311933,0.00860445330148783,0.014271637533262712,0.007049095433679958,0.003325812011770853,0.01863365541013844,0.004999901145712529,0.0023853701158458957,-0.004357151533980875,0.003485872699627549,676.3757686059761
-0.016230993445337707,0.013506983633767558,0.006627593227694882,0.0029481707866990735,-0.0017177332204047699,0.008336742451982463,0.0026870999168277896,0.0029807579971170787,-0.0016347378066029128,0.014756701235797184,-0.0057023027003086585,-0.006552960909773845,675.612984607027
-0.0020812248986535353,-0.005313172835716151,0.002338318108859391,0.003952098823018528,0.007235296019419465,0.0021965289141329053,-0.006291280611456368,0.005672167786822454,-0.0018357172474801917,0.01268513297489518,-0.0011531655337644485,-0.004806028749698269,675.6612783027432
-0.0027259733542209113,-0.013536648051317867,0.0013606593489360079,-0.011199535080570734,-0.02391956192401026,-0.006044996422478494,0.0008795530512271555,0.004717588773490714,0.0016670862881440502,0.009858440976456037,0.012197899415166165,0.013006299390006621,674.6777474050734
0.001582042077612479,0.00021854865158171246,0.0022020784050014075,0.008399498825610285,0.0008196952875217717,0.000790870323279147,-0.005181207617485685,-0.009631058211436287,0.0034150189411782227,0.01883003778950166,0.010532360344050013,0.0013989170537185855,675.1211130217649
-0.004150884459026573,0.002555296985214762,0.0016380996854776597,0.013299591325590035,-0.001284012038456385,0.0006591740697897329,0.01140993827502911,-0.015607164563951082,0.0028115167985572308,-0.00041284334839104174,0.0011530050121713676,0.006830158213623209,674.2101644362339
-0.002287853464356775,0.0018021655720000542,-0.010049562314939666,-0.011728731344776294,-0.00015650513071383543,0.006425526360496623,0.004221410732026724,0.013435325814462492,0.0034059740591268757,-0.0054093077149005315,0.01306479766409857,0.011439150268790157,676.7493618218303
-0.002775876267083299,-0.012609177567934837,-0.007390192156686208,0.0032288898472562547,-0.006513006089408391,0.0072052284385714805,-0.005515422833931228,-0.0007155711278281354,0.01372441039303666,-0.0014101605483531937,0.004770552635015782,0.005828038867500484,674.617911277766
0.0031286338647985345,0.004929979969473635,0.011229237555289134,0.006729267090574119,0.0023363170256545536,0.009862345170578197,0.014703860044531525,0.007000747694657736,0.0008567589462968112,0.005928757145545979,-3.122148319205949e-05,-0.0029202061955140705,676.6353138831267
0.011503135114227786,0.007429484569852023,0.003811331827300996,0.0007059280158399992,-0.005490326386893363,0.0023016013932852476,0.0004523194784688726,-0.004027244917851022,-0.0014439662324967526,-0.005561302512567863,-0.0024659369813311172,-0.011107548577330251,675.7501907213247
-0.002920699186138927,-0.0019501632087759173,-0.0011214228831252586,0.005208357882455446,0.008483527784274723,0.00012182633741268244,-0.002200729760085417,0.001042269179470042,-0.0024931053631862972,-0.0003465912568307923,0.003402867544199276,-0.004556124166706011,675.5606222277669
-0.011827322726765309,0.002987684092493686,-0.012879672324439147,0.009291112768340442,0.0060879105948874945,0.00368306025081371,-0.0019943834175629527,-0.0047588071426906174,0.0007181198054578495,-0.011530885693076844,0.016171646521360467,0.014005330967975385,674.5689304550918
0.0002854816888174942,0.013021144351189978,0.005012768460638121,0.0033331897473775317,0.0031454662565432298,-0.0033900382428598977,-0.0017992696124214376,-0.011962736471333021,-0.0035151392704093377,0.0012120527476383199,0.0040139962810368,-0.011112556716659634,673.3862319157209
0.003806622660259007,-0.004030192582616368,-0.005662856560216037,0.002872305845120861,0.003249467836265776,-0.008206412475893312,0.0023789071869046398,-0.006585320595038724,-0.007964334010261065,0.010077607165124416,0.009994196039291518,-0.0021540342859908946,674.9198226423823
-0.005167228257301359,0.01609723311293788,-0.0014466090489681247,0.01966879762713792,0.01770051854659086,0.008185528444572423,-0.0056145582435137885,0.0013905065752433444,0.014529064967339585,-3.57059845506328e-05,-0.002565158701686595,-0.004796962963145835,675.4312711835194
0.0075778071068250755,-0.0006282567280207864,0.004906368895573869,-0.0021449688874098593,0.0013505615346734246,-0.0026491866100968597,0.011515650385756039,-0.012664281966960426,0.011599372461425214,0.01489518264488044,-0.002071665174555143,-0.022639100266044158,675.006229358096
-0.01370599457832328,-0.010166675087284232,0.0020557041440525245,-0.0029924434034028003,-0.004585971487902351,0.006943256044232502,0.005544095642854836,0.0004453036053581074,-0.003532949505012617,-0.0002996024440547396,0.005129039656635398,0.01880854714983517,675.0664139692794
-0.0059309564259006275,0.015401892704676446,-0.010653015339938073,0.0037802829511663213,0.0046976749261319894,0.012656337295369774,-0.0037735925204013037,-0.008548775737985619,0.0060737731202538765,-0.0024102800478048754,-0.0016215665763328827,0.0007080692833708669,674.843862462958
-0.005425095130656916,0.006161324386172483,-0.009148642564533049,-0.009152760638579923,0.0052857330664832685,0.004034485559658615,0.013862694367021191,0.005585811318517346,0.0070637730284887025,-0.02101414432223822,0.0007708255500986945,0.022970860771130707,676.3049700387617
0.0028017101513524763,0.010626959905626732,0.004104321931081374,0.0029376769807925073,0.004914446142703474,0.0032013864885168403,-0.002043063448153949,-0.0023307418644931293,0.01251336851985879,0.013727605732114302,-0.0024979343203996016,0.006683942075659811,675.3499449750226
-0.0033603431738145795,-0.00897012169910082,0.0012670135437275309,0.002699491005725205,0.011254394863263887,-0.010034796334174319,-0.0011250888219590995,-0.0003499765165855097,-0.009834890692370398,-0.015174514433658637,0.00573469237762135,0.008182283314033586,675.3219171947028
-0.004542597818109556,0.0017145730215170467,0.005616232786130817,-0.003985509104294416,-0.016771513781656228,0.014386006962813076,-0.0021674039552594918,-0.013907449338629837,0.012611700736690263,0.003417343220342188,-0.002427826177568223,0.005542462620744808,675.356487872247
